ActualSales,PredictedSales
16.14,15.414200000000008
36.27,55.22580000000009
1103.97,827.6677000000007
36.29,39.5648
13.12,14.481549999999997
3.55,7.569099999999997
209.88,109.66810000000005
8.56,10.975799999999994
25.34,21.908499999999933
199.98,88.00019999999991
471.92,456.52024999999924
22.32,16.6847
40.99,43.64059999999985
321.57,201.14139999999975
6.91,9.37905
23.83,26.778149999999997
7.38,6.691249999999996
15.55,16.797900000000038
140.38,129.3174499999999
73.85,86.6395999999999
141.37,171.48159999999984
33.96,14.205350000000019
47.3,37.9006500000001
8.45,10.835300000000002
1.48,3.2052999999999985
11.78,12.317450000000006
61.68,74.54339999999998
92.88,20.447000000000003
36.6,28.544649999999997
40.48,16.472000000000012
617.7,571.5296499999988
1113.02,26.505500000000005
93.02,66.39380000000006
299.99,678.5339000000005
12.84,8.026799999999998
5.2,30.727550000000036
4.22,8.185250000000002
100.0,89.77859999999995
102.72,81.29084999999986
56.7,13.397799999999952
215.54,323.80524999999994
116.98,146.63755000000003
67.4,164.77570000000006
12.96,12.892000000000026
34.76,26.721749999999997
22.75,20.682200000000012
21.92,25.193150000000013
21.4,15.61105000000002
48.78,55.99045000000001
441.92,152.46099999999976
115.96,249.1139499999996
7.1,13.872250000000003
128.06,196.09064999999987
159.98,46.88719999999992
9.78,5.497949999999988
99.7,47.511799999999994
95.98,62.72244999999992
6.1,4.238500000000002
418.32,231.94350000000045
71.98,62.761199999999945
604.75,402.01440000000036
281.97,229.96110000000033
85.25,142.69634999999982
10.76,9.365849999999995
17.76,9.266749999999995
71.98,163.46324999999987
49.12,57.726350000000075
717.72,582.4005500000002
6.67,20.011250000000015
446.07,488.22764999999987
44.95,92.99335000000005
223.06,59.983549999999966
327.76,212.91139999999987
15.28,14.282800000000014
359.98,48.935149999999936
8.04,19.698650000000022
35.17,52.47495
69.08,113.88105000000009
98.21,203.05915000000007
24.56,12.971800000000025
262.34,180.5680499999999
90.0,133.24084999999988
20.1,19.366449999999997
60.64,22.59250000000001
795.51,590.6343499999997
73.2,17.205300000000026
8.64,9.461749999999993
15.66,21.105250000000026
2033.58,3056.7310499999962
30.96,29.67515000000003
57.75,17.720150000000018
87.28,47.84449999999999
4.61,6.036549999999995
27.22,24.200850000000017
1091.17,749.3372500000002
1487.98,846.1791000000007
60.35,228.98574999999974
231.92,508.18179999999955
5.18,12.237850000000016
33.63,74.28370000000004
38.27,302.9180499999999
207.76,108.86394999999993
43.6,188.67029999999968
5.96,5.354349999999988
33.57,44.000299999999996
100.8,69.3819999999999
3.32,3.239250000000003
64.96,24.099699999999984
3.44,8.320649999999995
11.3,9.610550000000016
491.55,492.89065000000085
78.6,55.97010000000007
55.86,44.078749999999964
10.68,40.96605000000005
32.54,44.041100000000014
29.2,21.633399999999984
129.93,103.9635000000001
32.97,72.48209999999983
23.99,87.92119999999998
39.62,14.448450000000014
24.85,57.36655
11.88,11.73045000000001
290.9,107.61969999999985
1117.92,1026.1363000000033
2.47,3.0574500000000016
8.02,8.315249999999997
106.75,70.9791999999999
31.1,30.66305000000002
8.32,23.056200000000008
15.55,18.46305000000003
34.24,55.57940000000008
153.57,170.25279999999972
408.74,290.07219999999955
194.85,431.6336999999998
15.01,53.81125000000001
18.84,12.217899999999988
71.0,65.33069999999998
45.36,49.116599999999934
9.66,38.06505000000006
4.22,6.836600000000001
899.95,153.77270000000001
98.16,139.38755000000003
59.97,62.84364999999994
5.46,6.928749999999996
221.02,232.0515499999997
5.58,3.6348499999999975
110.96,75.33899999999973
333.0,514.7312500000005
421.37,313.9785999999999
2.97,50.624799999999965
24.19,40.99840000000002
22.2,67.24735000000001
9.64,7.923000000000001
43.19,7.400150000000013
4.93,6.081249999999995
40.18,30.628850000000014
244.55,231.02450000000042
25.12,20.685749999999995
11.74,10.87210000000001
2001.86,1061.3318000000006
241.57,143.52484999999984
6.24,8.189300000000003
13.48,36.09564999999995
9.25,9.588099999999983
17.9,7.949350000000005
362.92,324.054999999999
87.17,69.04359999999991
21.48,17.22240000000004
13.56,12.418000000000006
12.83,8.649199999999992
1287.45,1420.7721500000034
81.96,48.25389999999992
4.4,4.900250000000001
915.14,515.6059499999997
91.36,62.96175000000008
38.97,190.96219999999994
198.46,198.5385999999997
71.98,144.05039999999997
600.56,381.1477499999998
108.72,113.68059999999988
204.85,132.04304999999985
7.87,7.899549999999998
25.5,23.442549999999986
14.48,41.927400000000006
1166.92,697.3994499999999
313.49,228.51979999999946
54.48,79.86629999999994
135.72,185.9186
899.91,390.8195000000001
3.91,3.657449999999997
371.2,214.9580499999997
307.67,238.3784499999995
68.52,50.048550000000134
544.38,355.3070999999993
91.96,84.29129999999962
290.98,96.14459999999994
37.17,27.248050000000024
6.48,6.2354500000000055
79.96,278.1442999999994
528.43,447.85099999999943
74.35,80.2318000000001
9.34,8.784500000000012
21.44,18.701750000000015
93.78,73.83929999999992
1212.96,780.1084999999996
18.45,19.910900000000016
15.55,15.34830000000002
16.0,26.382150000000028
87.96,345.6177999999998
601.47,331.87140000000005
464.29,1095.063849999999
21.94,11.494849999999987
120.96,232.87220000000016
39.0,1305.3068499999995
46.24,25.565900000000013
71.96,8.590349999999983
16.77,25.745599999999982
27.88,41.905799999999914
302.67,282.29545000000024
37.88,9.020399999999992
19.98,26.326849999999993
59.9,37.16845000000001
53.88,53.1791
1.73,8.30065
1679.96,2566.1409999999996
61.96,36.85079999999997
25.92,25.857400000000034
71.09,118.37894999999997
2.96,11.997850000000014
10.33,20.026650000000007
47.32,39.50325
754.45,804.2469999999997
5.77,39.49199999999998
381.36,171.75400000000025
999.43,888.3972000000022
15.55,14.480200000000025
756.8,474.74545000000086
595.0,611.4575999999996
119.94,533.900799999999
108.34,30.98330000000003
99.3,29.450750000000017
104.85,192.13174999999993
8.69,11.826999999999996
30.98,27.22935000000004
194.53,108.45580000000007
203.18,74.04529999999988
35.34,15.639099999999985
18.9,18.03460000000003
755.94,645.4796499999992
1579.75,687.121949999999
32.4,30.839299999999934
43.18,160.6623999999999
46.15,37.82575
6.24,26.53199999999998
32.9,22.407249999999962
557.59,621.4526499999998
2690.97,3025.098149999997
58.41,49.39215000000003
67.15,114.38559999999994
67.34,119.1498999999999
19.96,9.132599999999998
91.39,43.63584999999999
14.94,76.1771
20.06,29.3042
59.7,97.00300000000001
68.46,34.68785000000004
91.2,73.51495000000014
20.74,21.157549999999937
479.9,706.9121499999998
2573.82,1448.9036500000002
422.63,593.0206000000004
144.96,138.251
7.18,9.5243
251.91,229.80614999999992
324.9,260.9131999999999
13.47,49.82529999999996
769.95,334.5090499999995
4.37,3.33765
186.05,195.08364999999995
11.52,13.942799999999982
4.46,18.461250000000003
83.84,34.076649999999965
19.36,15.996050000000018
31.86,33.29669999999997
22.14,31.498200000000015
24.85,21.588650000000033
58.32,49.94120000000002
13.9,10.7746
10.95,18.78835000000004
171.55,131.3642500000002
5.58,11.281100000000007
12.76,9.8116
91.18,89.59259999999995
12.13,92.76199999999992
21.49,29.377400000000026
105.58,106.38085
46.62,55.96240000000006
44.4,29.552149999999962
230.35,285.48644999999976
363.92,557.497549999999
97.3,63.356599999999936
36.62,35.83669999999995
43.57,40.21074999999998
8.34,8.129850000000014
177.57,160.68614999999974
1599.92,3379.127149999996
51.31,29.24400000000005
45.92,34.960150000000034
309.46,335.7751000000003
598.46,603.4426500000009
4.5,4.366899999999998
103.6,64.54040000000009
11.54,42.408699999999925
279.9,202.2454999999999
161.94,121.92579999999977
431.97,119.3571
221.38,237.10054999999988
419.4,204.07919999999984
241.57,163.07604999999958
35.45,112.88465000000002
255.98,111.9411
1049.2,797.1583499999992
54.82,41.155750000000154
8.02,6.987250000000001
335.52,23.164199999999948
1322.35,1018.2260500000012
1325.85,1078.2765500000014
41.91,66.34820000000003
29.8,26.121550000000035
76.64,21.233649999999944
12.96,13.045200000000028
134.38,121.69745000000006
81.79,59.5837
48.64,9.936699999999988
69.12,57.58544999999994
8.79,8.097100000000006
37.59,12.210149999999999
71.88,14.488850000000008
24.3,45.0887499999999
227.36,83.73899999999996
184.66,132.5576999999999
113.94,80.51635000000007
13.85,30.895049999999973
212.8,37.88204999999994
445.96,198.29314999999963
2504.74,424.87909999999977
373.08,279.8125000000002
19.14,18.30505000000002
82.9,17.782600000000006
273.55,219.17314999999977
25.68,38.718999999999994
666.25,2947.4467499999964
201.58,78.03199999999985
358.2,280.3572499999997
134.99,89.08760000000002
124.46,74.43514999999988
14.73,25.123500000000014
4.72,12.998449999999993
8.54,42.326900000000016
887.84,328.5188999999998
43.92,30.91465000000005
86.45,51.08915
2.39,3.9468500000000044
242.94,125.35834999999972
251.64,16.254700000000028
614.0,506.75965000000053
22.96,27.169850000000014
32.34,19.217699999999994
205.18,262.99560000000014
8.81,7.4929499999999845
9.73,7.540649999999995
23.1,10.322000000000003
4.62,7.408099999999999
38.78,28.97315000000002
55.92,185.8586499999997
776.85,192.43789999999981
26.88,40.23640000000001
195.14,325.04034999999953
8399.98,12721.630250000006
9.76,3.2581500000000005
29.96,46.21864999999997
11.12,90.5030999999999
14.98,3.2542500000000003
78.3,72.9579999999998
32.67,86.08035
40.74,73.43335000000006
775.73,501.6200000000006
40.03,30.524250000000052
20.93,19.68609999999995
304.23,174.3576000000001
24.64,27.610349999999993
7.22,5.443799999999999
12.78,7.1046
387.99,1164.5295499999963
116.28,19.11720000000004
8.94,10.892000000000001
86.62,24.995950000000008
27.81,19.70060000000003
185.92,146.28634999999966
196.62,196.57160000000013
419.9,324.5330000000009
139.95,152.88295000000002
52.68,212.77180000000007
84.42,65.60035000000005
17.45,14.189500000000008
18.92,38.27445000000001
22.58,39.82639999999997
9.7,4.94045
13.11,77.32385000000001
22.43,13.17319999999999
35.35,33.83535
285.58,137.97879999999995
2003.17,1016.5743500000017
45.98,37.17009999999989
8.64,8.955000000000007
254.24,156.86545
61.58,120.6185
20.78,45.75304999999989
4.67,7.186899999999989
44.4,30.747399999999942
30.48,23.09564999999999
300.98,94.62034999999995
55.47,55.23785000000009
16.0,13.62955
35.96,8.065600000000007
113.79,68.33224999999999
53.25,115.20004999999998
377.93,512.1359999999997
664.15,853.3441500000008
17.97,8.934849999999997
221.92,202.86009999999985
43.37,12.769450000000008
21.38,22.895750000000017
96.08,67.93599999999991
14.9,18.47715000000004
669.08,342.9170999999998
58.08,67.56575000000001
19.99,31.3394999999999
62.19,179.85744999999986
32.4,32.25724999999992
230.28,216.9431999999997
23.92,26.760200000000026
31.09,4.177249999999994
76.61,114.36409999999998
9.96,7.010499999999997
92.94,93.49274999999993
543.92,423.38894999999997
3.91,5.107849999999999
8.22,7.698450000000001
20.7,16.467299999999977
301.47,241.93894999999998
11.56,12.548500000000024
6.68,6.387699999999995
485.88,350.3300499999999
29.6,25.70985000000001
2.63,3.8573499999999985
68.7,41.17819999999999
11.81,25.131549999999997
419.14,392.2622499999997
254.74,71.03549999999996
344.98,856.6194500000004
84.78,88.16519999999997
45.0,71.97099999999989
32.4,32.59784999999991
17.67,34.70989999999999
14.97,17.79674999999999
32.38,135.80794999999986
10.37,10.323399999999952
16.66,32.60125000000003
464.85,114.90074999999996
68.54,30.020900000000005
10.37,10.280099999999953
31.4,44.62045
66.11,57.42339999999999
19.65,51.56409999999993
242.35,260.3873499999998
7.38,10.29555
10.9,14.450899999999992
192.16,151.2358999999997
408.74,264.08634999999964
563.4,539.9930499999994
146.73,21.156250000000046
367.96,241.10169999999994
33.82,49.13305000000003
1024.72,456.4764999999997
52.76,47.13635000000003
19.44,21.20635000000004
18.62,9.079449999999998
482.66,1115.9598999999998
65.12,74.68130000000006
43.1,127.42385000000006
34.24,26.34365000000001
1406.86,1027.6543499999996
18.84,30.44025000000001
79.36,62.85385000000013
39.99,44.69564999999998
1141.94,1729.6425500000014
71.98,63.44169999999983
8.82,7.78425000000001
3.52,4.858049999999997
369.16,1683.2679000000003
7.16,14.527050000000022
244.55,224.46575000000038
4.99,16.106200000000005
4.36,4.22815
40.78,20.04635
3.98,4.117099999999999
13.48,14.083649999999993
1023.33,790.5659999999998
44.38,44.66504999999987
61.54,30.207149999999977
748.75,425.2408000000004
38.82,34.63579999999996
28.44,47.904900000000026
200.8,165.8720499999998
14.35,22.157650000000036
241.92,372.03174999999965
71.93,655.7928999999999
42.62,44.63044999999997
7.06,9.814550000000008
14.35,16.50585000000002
171.04,101.64294999999998
23.1,6.11259999999999
238.56,197.2125500000002
45.98,82.13589999999965
209.94,126.16025000000002
579.51,483.13049999999936
56.56,46.79805000000001
6.12,21.66235000000001
8.54,13.664650000000021
57.75,31.158449999999984
21.98,47.27149999999989
245.88,182.43915
30.98,19.592400000000048
55.99,31.333549999999935
51.97,14.476600000000017
209.99,755.7402000000002
82.38,59.65159999999999
97.26,176.0756500000003
158.38,209.02280000000013
13.36,12.992950000000008
15.98,96.94109999999993
47.58,33.21539999999995
4.62,5.221899999999985
12.96,12.92320000000002
191.82,113.30039999999991
129.92,66.46605000000005
242.9,158.17039999999992
16.06,14.313350000000003
29.47,77.99390000000001
289.57,200.54749999999967
59.97,83.48724999999988
12.96,12.38045000000002
29.95,20.89014999999999
1.56,18.938150000000004
41.22,35.04859999999991
14.85,277.16144999999983
22.77,22.316250000000004
853.93,435.0901499999997
20.7,15.756299999999984
1040.8,241.9309000000003
6.72,23.493500000000026
199.96,139.26629999999994
2676.67,981.6396500000001
6.48,7.239050000000009
137.94,182.39610000000008
128.74,204.09234999999998
20.96,19.849549999999955
14.76,17.857400000000005
6.47,17.533349999999995
599.97,417.47460000000063
287.91,390.39845000000054
27.36,18.43399999999998
68.43,60.79830000000001
48.58,104.2273500000001
197.72,113.06065000000001
156.79,99.65564999999994
6.7,27.428749999999972
662.88,521.1652500000004
88.04,48.40805000000004
199.98,140.19295000000002
419.14,401.4171499999998
62.1,36.56429999999996
210.58,140.77004999999957
16.52,27.016250000000035
58.05,39.11204999999997
19.83,4.505499999999997
12.96,12.52520000000001
90.88,233.8331999999998
12.19,14.942850000000032
15.42,8.414299999999997
21.39,35.72854999999997
979.95,419.4643999999997
124.95,365.0286999999995
20.04,50.583449999999964
116.4,55.85340000000003
6.48,7.7290000000000045
187.98,135.65679999999983
22638.48,1649.6989999999985
14.7,16.938399999999998
99.6,50.9555
88.8,51.41940000000008
966.7,1156.3217499999998
40.78,120.01794999999993
73.2,24.346199999999985
91.99,123.43495000000017
9.64,17.116950000000006
211.17,231.07594999999975
29.0,37.332349999999906
272.85,126.11340000000001
71.98,122.30614999999993
75.88,54.684199999999834
19.35,19.248050000000045
489.23,212.27694999999977
27.55,35.15664999999998
12.03,11.91775000000001
6354.95,2509.061149999997
485.94,300.46285000000034
173.49,141.49260000000012
399.95,130.06635000000009
4.9,4.383049999999995
22.7,27.07664999999995
11.78,14.94990000000003
48.94,41.79659999999987
67.14,60.917649999999924
59.97,65.43844999999993
13.39,8.233250000000009
54.37,210.58754999999982
39.07,35.257299999999965
8.86,8.900049999999998
113.73,135.34290000000013
150.66,463.6902000000001
110.53,21.176850000000016
63.94,32.89530000000001
14.35,7.891799999999988
23.36,13.906450000000017
51.56,147.0086499999998
1640.7,1806.7145500000013
57.58,50.98179999999992
4.82,6.726450000000001
15.84,16.576000000000036
46.64,13.399499999999984
91.06,50.4818
45.22,49.342100000000016
33.28,37.39125000000002
6.99,8.678300000000002
99.59,152.24190000000004
36.54,31.8643
24.42,18.885800000000028
36.63,48.31449999999995
76.78,42.62195000000004
6.26,9.879649999999998
17.48,15.098000000000019
146.73,96.27169999999987
6.56,6.430799999999992
340.18,459.33155000000096
12.6,9.082949999999993
80.88,198.80729999999997
1079.98,1362.575300000001
3.17,7.795899999999981
1.59,2.2995999999999976
39.99,85.74419999999995
60.67,51.547250000000034
15.55,15.067950000000037
439.99,622.5363500000011
25.83,30.276149999999976
13.98,7.238549999999996
75.36,70.00354999999996
9.73,5.838650000000001
17.25,13.641900000000016
498.0,417.46850000000035
34.75,262.6906999999996
21.73,66.57769999999996
15.0,7.914500000000001
7.49,16.23155
75.79,73.84275000000001
1159.06,689.3661500000006
30.96,31.391850000000023
14.62,13.882300000000011
959.98,780.2815500000003
320.88,160.25704999999982
4.32,12.70870000000002
27.18,14.076049999999983
251.58,174.12995000000006
2.04,3.44435
15.92,23.38340000000001
6.48,6.415650000000011
329.99,156.88185000000004
837.6,560.5007
18.43,18.369699999999987
20.94,8.09599999999999
354.9,292.2734000000006
15.78,25.42944999999996
10.47,8.513950000000019
51.97,20.8818
40.54,37.12309999999999
11.34,11.8252
5.23,6.451949999999993
15.55,14.711500000000022
9.68,14.374949999999995
700.06,443.3864000000005
117.14,32.84659999999998
4.45,8.338899999999994
57.42,47.91459999999997
98.38,23.787200000000027
49.12,82.04795000000013
4.93,24.272750000000002
7.87,8.260300000000003
15.55,38.465250000000125
3.15,40.96139999999989
4.46,8.121099999999993
18.5,31.551900000000003
5.58,2.973799999999997
251.52,99.13520000000004
243.16,148.27165000000005
89.97,162.5424000000001
3.0,3.3557500000000005
52.68,186.2108
683.95,578.7431500000008
18.75,20.821100000000037
61.4,220.81640000000024
134.48,122.15489999999988
14.4,23.062050000000028
139.92,39.01650000000001
14.3,33.82229999999998
23.83,26.697599999999987
54.96,16.105950000000018
18.54,17.722249999999985
24.7,14.435300000000007
20.32,35.249649999999995
259.14,451.4190500000001
3.2,4.776950000000005
104.79,207.8447500000001
85.25,129.07344999999975
657.93,568.6361499999991
1.41,3.402599999999997
121.94,81.3363
18.28,14.350650000000005
821.94,532.7152000000002
23.04,36.38509999999996
87.71,71.3338499999999
63.55,35.33969999999996
7.3,8.219849999999987
43.56,43.22449999999993
63.9,53.4487999999999
39.72,106.57554999999984
14.35,16.052200000000038
4.2,5.274799999999994
100.94,111.37360000000001
7.78,6.728050000000004
16.74,21.840799999999998
7.15,13.474450000000022
22.2,56.90509999999992
29.66,20.276449999999915
52.59,50.96335000000008
105.58,74.06864999999996
161.57,148.5873999999998
1294.75,250.26029999999975
4.6,4.812250000000001
14.76,19.880999999999993
8.54,13.747799999999986
572.58,474.98250000000036
12.54,6.937999999999999
4.62,3.4811000000000005
689.41,586.4456499999991
14.35,16.74305000000001
95.97,63.776549999999986
18.72,37.78175000000002
5.0,4.094649999999996
11.96,12.389500000000012
31.74,33.518149999999935
3.83,3.56545
504.9,548.1497999999999
17.94,22.591350000000023
455.71,352.9678999999997
106.8,73.84799999999987
36.26,45.65869999999996
59.2,25.936500000000034
563.94,454.2293000000002
8.29,10.314349999999958
166.92,82.52795000000006
20.04,19.407700000000045
219.84,177.61939999999962
10.37,14.013149999999971
4.86,6.757750000000001
170.24,41.45549999999993
166.84,109.15384999999998
19.98,9.883100000000017
31.1,28.91725000000002
3.15,4.190049999999994
63.82,12.878450000000013
513.02,222.19289999999967
143.73,119.59519999999999
27.7,53.644899999999986
14.45,19.233250000000027
15.88,30.848899999999972
5.43,19.593049999999984
172.19,148.3031499999998
127.88,30.251549999999984
33.57,13.448900000000005
409.59,331.6435499999997
25.44,21.26469999999998
156.51,131.7260999999997
4.89,4.35135
956.66,598.4855500000008
364.7,172.9645999999995
79.97,231.98860000000016
201.58,120.86315000000008
332.83,204.56614999999968
119.56,61.631749999999855
14.5,15.419150000000034
38.22,36.1213
1.94,4.887700000000001
354.9,736.2065500000003
353.57,263.35014999999987
384.45,905.6617000000005
371.97,559.724950000001
19.92,43.08670000000001
659.9,541.5277499999991
896.99,1882.7824999999978
25.78,54.98444999999987
14.03,16.46725
27.46,24.764900000000033
45.48,14.190450000000007
119.96,445.0223000000002
71.12,60.085900000000066
32.45,17.033450000000006
6.85,10.949949999999971
45.24,25.67619999999998
